Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price,Total_Cost
4844,52.0,17.0,18.0,2020-12-06,157054.89,2826988.02
4845,95.0,14.0,12.0,2022-11-20,116755.2,1401062.4
4846,67.0,12.0,8.0,2022-12-11,78980.47,631843.76
4847,3.0,1.0,3.0,2021-12-04,141038.09,423114.27
4848,73.0,13.0,4.0,2021-07-21,207501.19,830004.76
4849,82.0,18.0,18.0,2023-04-29,123308.21,2219547.78
4850,67.0,9.0,8.0,2023-04-28,116070.7,928565.6
4851,36.0,6.0,2.0,2021-09-01,85287.64,170575.28
4852,47.0,5.0,15.0,2021-04-30,84289.04,1264335.6
4853,2.0,4.0,8.0,2021-06-12,125471.19,1003769.52
4854,90.0,6.0,1.0,2020-11-08,196268.1,196268.1
4855,60.0,8.0,18.0,2022-10-04,143031.04,2574558.72
4856,17.0,4.0,8.0,2024-09-16,117684.75,941478.0
4857,14.0,5.0,19.0,2023-05-14,91328.82,1735247.58
4858,67.0,7.0,0.0,2024-08-09,143805.56,0.0
4859,53.0,9.0,19.0,2022-02-14,101508.05,1928652.95
4860,11.0,3.0,20.0,2024-03-27,96117.61,1922352.2
4861,11.0,11.0,0.0,2023-08-12,147143.76,0.0
4862,73.0,8.0,1.0,2024-06-30,157347.39,157347.39
4863,84.0,3.0,16.0,2022-11-29,91500.8,1464012.8
4864,96.0,5.0,7.0,2024-03-05,131297.78,919084.46
4865,82.0,19.0,6.0,2021-11-12,99837.85,599027.1
4866,84.0,20.0,4.0,2020-12-09,245079.33,980317.32
4867,22.0,3.0,19.0,2024-04-15,91581.53,1740049.07
4868,44.0,17.0,21.0,2022-05-27,162185.82,3405902.22
4869,88.0,19.0,19.0,2021-02-09,90034.29,1710651.51
4870,94.0,3.0,17.0,2023-03-14,92769.83,1577087.11
4871,87.0,13.0,11.0,2021-07-28,209786.05,2307646.55
4872,55.0,9.0,18.0,2024-09-24,102274.83,1840946.94
4873,95.0,6.0,8.0,2021-10-21,89014.59,712116.72
4874,14.0,10.0,18.0,2022-10-15,91408.14,1645346.52
4875,71.0,2.0,6.0,2023-02-25,131297.78,787786.68
4876,50.0,17.0,18.0,2023-08-11,171866.61,3093598.98
4877,79.0,1.0,4.0,2024-09-28,131297.78,525191.12
4878,89.0,3.0,0.0,2023-07-30,108320.88,0.0
4879,75.0,17.0,13.0,2024-06-05,182686.8,2374928.4
4880,67.0,18.0,18.0,2022-09-22,143694.38,2586498.84
4881,2.0,18.0,11.0,2020-11-14,131297.78,1444275.58
4882,22.0,20.0,11.0,2024-02-20,217531.04,2392841.44
4883,67.0,6.0,12.0,2024-01-25,110494.6,1325935.2
4884,21.0,20.0,5.0,2024-05-05,228463.65,1142318.25
4885,17.0,16.0,16.0,2022-05-01,113744.16,1819906.56
4886,46.0,6.0,8.0,2023-11-29,194690.62,1557524.96
4887,67.0,6.0,8.0,2021-09-15,173700.16,1389601.28
4888,28.0,7.0,3.0,2024-04-13,147240.67,441722.01
4889,50.0,7.0,11.0,2022-03-26,160234.72,1762581.92
4890,91.0,7.0,12.0,2023-12-15,140979.26,1691751.12
4891,76.0,3.0,2.0,2021-09-26,96099.35,192198.7
4892,56.0,6.0,3.0,2021-05-03,112360.35,337081.05
4893,2.0,7.0,3.0,2022-03-22,145631.47,436894.41
4894,75.0,6.0,16.0,2021-02-12,183285.33,2932565.28
4895,76.0,13.0,18.0,2023-08-24,188026.67,3384480.06
4896,4.0,9.0,7.0,2021-09-06,109557.02,766899.14
4897,12.0,19.0,11.0,2024-06-16,97189.5,1069084.5
4898,2.0,18.0,8.0,2023-04-27,126643.47,1013147.76
4899,75.0,18.0,12.0,2021-10-12,128058.33,1536699.96
4900,88.0,13.0,7.0,2021-06-18,204172.99,1429210.93
4901,28.0,14.0,15.0,2023-09-29,140329.14,2104937.1
4902,1.0,8.0,11.0,2023-08-23,162079.31,1782872.41
4903,91.0,18.0,18.0,2022-06-27,129696.28,2334533.04
4904,48.0,13.0,1.0,2024-10-28,184890.94,184890.94
4905,5.0,10.0,9.0,2023-04-17,91557.77,824019.93
4906,68.0,18.0,14.0,2021-05-13,145912.07,2042768.98
4907,47.0,6.0,13.0,2021-11-06,188634.07,2452242.91
4908,93.0,8.0,8.0,2024-07-11,131297.78,1050382.24
4909,35.0,8.0,7.0,2022-04-20,152252.56,1065767.92
4910,51.0,17.0,8.0,2022-11-14,180454.73,1443637.84
4911,15.0,14.0,17.0,2021-10-05,135043.12,2295733.04
4912,72.0,20.0,19.0,2023-06-18,232446.54,4416484.26
4913,31.0,20.0,7.0,2021-01-17,219726.37,1538084.59
4914,88.0,13.0,7.0,2021-06-12,212944.79,1490613.53
4915,16.0,8.0,18.0,2024-08-12,156304.58,2813482.44
4916,15.0,15.0,16.0,2024-09-30,102720.96,1643535.36
4917,16.0,16.0,8.0,2023-10-23,115795.96,926367.68
4918,77.0,12.0,21.0,2023-12-31,85867.52,1803217.92
4919,98.0,4.0,11.0,2024-09-16,115450.16,1269951.76
4920,70.0,3.0,8.0,2021-08-24,106880.31,855042.48
4921,67.0,6.0,16.0,2023-01-09,84877.71,1358043.36
4922,85.0,6.0,20.0,2022-05-31,172109.72,3442194.4
4923,62.0,6.0,4.0,2024-10-18,190602.89,762411.56
4924,7.0,10.0,7.0,2022-04-11,83318.16,583227.12
4925,75.0,8.0,8.0,2023-12-20,144412.69,1155301.52
4926,63.0,6.0,1.0,2022-09-26,92222.27,92222.27
4927,67.0,11.0,19.0,2022-02-10,166807.27,3169338.13
4928,59.0,18.0,7.0,2022-02-15,126788.68,887520.76
4929,76.0,11.0,16.0,2021-04-20,154165.33,2466645.28
4930,81.0,6.0,8.0,2022-05-30,179667.75,1437342.0
4931,99.0,6.0,19.0,2022-03-03,131297.78,2494657.82
4932,67.0,11.0,19.0,2024-03-17,165871.29,3151554.51
4933,36.0,20.0,20.0,2022-06-12,220369.06,4407381.2
4934,37.0,6.0,8.0,2024-07-15,175052.61,1400420.88
4935,91.0,12.0,15.0,2021-11-19,82178.45,1232676.75
4936,75.0,15.0,8.0,2024-07-11,103225.37,825802.96
4937,67.0,4.0,4.0,2022-06-30,134205.94,536823.76
4938,83.0,3.0,1.0,2024-09-10,106632.53,106632.53
4939,20.0,17.0,8.0,2022-10-13,131297.78,1050382.24
4940,27.0,6.0,15.0,2023-11-17,153162.99,2297444.85
4941,8.0,15.0,1.0,2020-12-09,101849.23,101849.23
4942,100.0,5.0,8.0,2024-09-01,86515.75,692126.0
4943,67.0,9.0,2.0,2024-01-17,106245.5,212491.0
4944,13.0,18.0,11.0,2024-08-25,126464.78,1391112.58
4945,70.0,5.0,3.0,2023-08-25,83950.17,251850.51
4946,68.0,8.0,8.0,2020-11-22,159207.41,1273659.28
4947,34.0,20.0,14.0,2024-03-06,131297.78,1838168.92
4948,91.0,19.0,17.0,2024-04-03,88155.71,1498647.07
4949,63.0,5.0,11.0,2023-03-08,91100.39,1002104.29
4950,40.0,6.0,15.0,2023-09-07,123271.72,1849075.8
4951,62.0,17.0,3.0,2023-10-29,176932.82,530798.46
4952,10.0,11.0,11.0,2021-07-28,154170.18,1695871.98
4953,28.0,14.0,8.0,2023-10-19,123868.7,990949.6
4954,30.0,13.0,19.0,2024-06-26,211382.4,4016265.6
4955,60.0,12.0,9.0,2023-02-03,83259.39,749334.51
4956,15.0,12.0,17.0,2023-03-13,83868.47,1425763.99
4957,3.0,18.0,5.0,2023-08-04,146466.11,732330.55
4958,68.0,18.0,12.0,2022-04-13,124094.57,1489134.84
4959,66.0,16.0,2.0,2020-09-11,113442.94,226885.88
4960,17.0,5.0,6.0,2023-11-21,131297.78,787786.68
4961,32.0,8.0,15.0,2023-10-07,136358.38,2045375.7
4962,33.0,4.0,12.0,2021-01-25,114823.24,1377878.88
4963,12.0,8.0,3.0,2022-03-04,154725.09,464175.27
4964,35.0,5.0,8.0,2023-12-12,84978.92,679831.36
4965,7.0,13.0,15.0,2024-03-21,206693.83,3100407.45
4966,88.0,6.0,11.0,2021-05-05,178627.23,1964899.53
4967,78.0,17.0,17.0,2021-10-23,153471.64,2609017.88
4968,2.0,8.0,19.0,2021-01-03,162979.78,3096615.82
4969,94.0,16.0,11.0,2020-11-14,107220.01,1179420.11
4970,93.0,8.0,14.0,2022-05-10,146766.74,2054734.36
4971,61.0,3.0,11.0,2021-07-17,131297.78,1444275.58
4972,63.0,5.0,1.0,2022-04-10,92068.55,92068.55
4973,77.0,6.0,1.0,2024-02-25,131297.78,131297.78
4974,41.0,18.0,18.0,2023-02-28,132515.23,2385274.14
4975,33.0,6.0,4.0,2023-03-13,135178.72,540714.88
4976,82.0,5.0,18.0,2024-03-14,78111.54,1406007.72
4977,31.0,6.0,3.0,2024-10-16,206928.47,620785.41
4978,73.0,8.0,8.0,2023-09-07,136287.37,1090298.96
4979,64.0,6.0,20.0,2023-03-11,168001.12,3360022.4
4980,39.0,10.0,5.0,2021-09-12,88711.26,443556.3
4981,58.0,7.0,8.0,2023-11-20,140978.69,1127829.52
4982,54.0,6.0,8.0,2024-07-14,123518.28,988146.24
4983,100.0,12.0,15.0,2023-12-27,80843.15,1212647.25
4984,32.0,6.0,15.0,2023-11-10,192346.67,2885200.05
4985,92.0,20.0,17.0,2022-05-16,131297.78,2232062.26
4986,53.0,20.0,15.0,2023-05-19,211381.72,3170725.8
4987,6.0,17.0,12.0,2022-11-07,158429.46,1901153.52
4988,67.0,18.0,9.0,2021-11-07,137369.99,1236329.91
4989,49.0,13.0,13.0,2024-10-24,177112.28,2302459.64
4990,39.0,14.0,4.0,2024-09-02,135485.32,541941.28
4991,66.0,4.0,15.0,2023-06-07,114344.92,1715173.8
4992,68.0,7.0,12.0,2023-08-25,159597.95,1915175.4
4993,26.0,20.0,8.0,2023-11-21,226322.12,1810576.96
4994,67.0,4.0,4.0,2022-05-24,111271.34,445085.36
4995,67.0,18.0,15.0,2021-06-26,145659.26,2184888.9
4996,30.0,7.0,11.0,2021-03-14,154430.97,1698740.67
4997,90.0,14.0,15.0,2021-03-09,129329.97,1939949.55
4998,48.0,9.0,17.0,2021-05-17,102607.55,1744328.35
4999,55.0,3.0,6.0,2024-10-28,110635.73,663814.38
5000,15.0,5.0,8.0,2022-12-01,131297.78,1050382.24
5001,41.0,18.0,14.0,2020-11-18,131499.32,1840990.48
5002,2.0,6.0,12.0,2023-01-15,146994.2,1763930.4
5003,91.0,13.0,6.0,2024-06-09,131297.78,787786.68
5004,68.0,2.0,21.0,2023-06-18,155442.45,3264291.45
5005,31.0,7.0,8.0,2023-08-22,154480.2,1235841.6
5006,86.0,14.0,16.0,2024-05-03,123200.5,1971208.0
5007,64.0,8.0,6.0,2022-03-29,159892.89,959357.34
5008,44.0,6.0,0.0,2021-07-05,86646.45,0.0
5009,100.0,4.0,8.0,2020-11-03,116794.26,934354.08
5010,28.0,4.0,15.0,2022-07-20,126462.82,1896942.3
5011,68.0,3.0,7.0,2023-08-01,101235.44,708648.08
5012,89.0,13.0,18.0,2020-11-04,211563.36,3808140.48
5013,100.0,8.0,11.0,2021-04-04,164716.76,1811884.36
5014,65.0,6.0,10.0,2021-02-01,104622.26,1046222.6
5015,61.0,15.0,8.0,2022-09-27,96545.03,772360.24
5016,21.0,11.0,11.0,2021-01-30,131297.78,1444275.58
5017,65.0,2.0,8.0,2022-03-03,161666.28,1293330.24
5018,89.0,13.0,5.0,2021-09-02,131297.78,656488.9
5019,37.0,9.0,17.0,2023-11-08,122288.32,2078901.44
5020,16.0,4.0,16.0,2024-06-02,125130.27,2002084.32
5021,65.0,1.0,8.0,2022-03-17,151172.52,1209380.16
5022,45.0,16.0,8.0,2021-04-29,114798.55,918388.4
5023,67.0,15.0,18.0,2023-06-21,109827.67,1976898.06
5024,8.0,14.0,8.0,2023-09-06,121780.52,974244.16
5025,47.0,10.0,6.0,2024-03-01,86345.96,518075.76
5026,55.0,5.0,12.0,2024-08-26,82455.18,989462.16
5027,5.0,4.0,14.0,2020-11-04,124564.03,1743896.42
5028,96.0,8.0,6.0,2021-07-04,140188.28,841129.68
5029,34.0,17.0,16.0,2024-04-22,182089.04,2913424.64
5030,9.0,6.0,15.0,2024-02-28,176008.64,2640129.6
5031,84.0,18.0,16.0,2022-04-13,131297.78,2100764.48
5032,67.0,20.0,14.0,2024-04-18,131297.78,1838168.92
5033,12.0,16.0,4.0,2023-05-04,96122.36,384489.44
5034,25.0,15.0,10.0,2022-01-23,103418.95,1034189.5
5035,31.0,9.0,4.0,2022-09-04,101957.71,407830.84
5036,75.0,7.0,6.0,2023-11-24,136693.09,820158.54
5037,71.0,1.0,18.0,2021-06-08,131297.78,2363360.04
5038,48.0,7.0,1.0,2022-08-24,145328.44,145328.44
5039,42.0,5.0,11.0,2023-01-08,77499.2,852491.2
5040,35.0,7.0,8.0,2023-11-06,136870.57,1094964.56
5041,53.0,14.0,18.0,2024-09-14,125557.05,2260026.9
5042,38.0,3.0,3.0,2021-02-05,106183.38,318550.14
5043,43.0,11.0,7.0,2024-04-23,171378.35,1199648.45
5044,2.0,7.0,5.0,2021-10-11,147550.46,737752.3
5045,67.0,4.0,9.0,2020-11-18,119733.9,1077605.1
5046,38.0,4.0,8.0,2022-05-13,129666.24,1037329.92
5047,16.0,6.0,15.0,2022-03-03,161917.17,2428757.55
5048,30.0,8.0,18.0,2023-09-04,149009.53,2682171.54
5049,7.0,16.0,13.0,2024-10-25,114897.46,1493666.98
5050,71.0,19.0,6.0,2022-09-08,99292.77,595756.62
5051,44.0,14.0,21.0,2022-03-26,137488.03,2887248.63
5052,28.0,2.0,8.0,2021-12-17,167391.12,1339128.96
5053,9.0,11.0,11.0,2021-12-30,131297.78,1444275.58
5054,78.0,8.0,10.0,2021-06-21,131297.78,1312977.8
5055,15.0,16.0,3.0,2022-08-07,108699.44,326098.32
5056,58.0,3.0,8.0,2022-05-10,106389.15,851113.2
5057,6.0,10.0,8.0,2024-08-14,92960.1,743680.8
5058,98.0,15.0,8.0,2021-12-10,93154.76,745238.08
5059,38.0,12.0,9.0,2023-11-05,88312.26,794810.34
5060,78.0,19.0,8.0,2023-11-17,99122.61,792980.88
5061,60.0,9.0,9.0,2024-08-04,102861.41,925752.69
5062,80.0,8.0,13.0,2021-09-09,149707.22,1946193.86
5063,67.0,16.0,10.0,2022-04-10,97670.74,976707.4
5064,42.0,3.0,1.0,2021-03-28,107035.83,107035.83
5065,67.0,1.0,10.0,2024-02-05,138011.47,1380114.7
5066,39.0,10.0,5.0,2021-02-18,90013.87,450069.35
5067,67.0,14.0,8.0,2023-10-21,137516.63,1100133.04
5068,100.0,17.0,8.0,2021-02-20,151241.86,1209934.88
5069,45.0,8.0,10.0,2023-04-19,131297.78,1312977.8
5070,21.0,5.0,19.0,2024-05-27,75753.37,1439314.03
5071,84.0,4.0,1.0,2021-07-07,128570.52,128570.52
5072,67.0,15.0,12.0,2024-01-21,110408.08,1324896.96
5073,76.0,13.0,8.0,2024-02-11,194211.59,1553692.72
5074,47.0,8.0,8.0,2023-01-17,131297.78,1050382.24
5075,71.0,17.0,3.0,2022-09-21,174801.56,524404.68
5076,96.0,2.0,9.0,2021-06-08,171210.54,1540894.86
5077,30.0,11.0,3.0,2022-02-07,166648.0,499944.0
5078,67.0,3.0,1.0,2021-10-25,131297.78,131297.78
5079,91.0,10.0,6.0,2024-07-25,90831.84,544991.04
5080,39.0,6.0,8.0,2022-01-27,144898.28,1159186.24
5081,9.0,20.0,8.0,2022-12-22,131297.78,1050382.24
5082,15.0,10.0,8.0,2023-12-31,131297.78,1050382.24
5083,86.0,11.0,8.0,2023-12-09,151305.32,1210442.56
5084,63.0,10.0,11.0,2021-04-17,94265.22,1036917.42
5085,78.0,17.0,16.0,2020-12-29,183063.95,2929023.2
5086,48.0,19.0,15.0,2022-04-11,90264.64,1353969.6
5087,57.0,1.0,8.0,2023-05-09,132489.99,1059919.92
5088,66.0,9.0,16.0,2023-06-25,107478.63,1719658.08
5089,88.0,12.0,18.0,2020-11-22,87757.74,1579639.32
5090,45.0,13.0,9.0,2024-05-03,131297.78,1181680.02
5091,89.0,20.0,6.0,2023-10-13,236836.97,1421021.82
5092,27.0,3.0,13.0,2023-01-05,94176.16,1224290.08
5093,22.0,14.0,8.0,2021-03-23,123868.33,990946.64
5094,56.0,20.0,8.0,2021-04-18,221826.97,1774615.76
5095,36.0,14.0,14.0,2023-09-27,136643.28,1913005.92
5096,62.0,6.0,8.0,2024-01-30,178187.44,1425499.52
5097,66.0,1.0,19.0,2022-11-11,149873.29,2847592.51
5098,39.0,16.0,6.0,2021-04-03,101504.51,609027.06
5099,63.0,1.0,1.0,2022-07-21,138821.02,138821.02
5100,13.0,3.0,6.0,2021-12-20,98106.32,588637.92
5101,80.0,18.0,11.0,2023-11-09,138797.75,1526775.25
5102,49.0,19.0,17.0,2024-05-19,97789.88,1662427.96
5103,17.0,10.0,14.0,2021-05-23,86618.76,1212662.64
5104,97.0,1.0,8.0,2024-01-13,148835.71,1190685.68
5105,37.0,1.0,0.0,2022-05-03,150453.9,0.0
5106,25.0,13.0,5.0,2022-02-07,131297.78,656488.9
5107,65.0,2.0,10.0,2021-07-24,158996.35,1589963.5
5108,38.0,4.0,6.0,2023-12-09,132961.51,797769.06
5109,81.0,10.0,18.0,2024-03-15,93281.7,1679070.6
5110,9.0,7.0,13.0,2024-10-02,152626.17,1984140.21
5111,10.0,15.0,16.0,2023-12-18,96753.8,1548060.8
5112,20.0,15.0,10.0,2022-01-16,100578.12,1005781.2
5113,37.0,12.0,4.0,2023-08-16,87567.77,350271.08
5114,76.0,8.0,12.0,2021-06-25,139938.03,1679256.36
5115,49.0,3.0,9.0,2023-10-05,97224.01,875016.09
5116,6.0,1.0,19.0,2021-03-15,145727.16,2768816.04
5117,12.0,1.0,4.0,2022-06-24,150629.85,602519.4
5118,58.0,16.0,9.0,2024-10-11,97709.13,879382.17
5119,39.0,7.0,16.0,2023-09-16,139204.21,2227267.36
5120,93.0,18.0,3.0,2024-06-23,124391.09,373173.27
5121,13.0,16.0,8.0,2021-09-26,131297.78,1050382.24
5122,67.0,10.0,9.0,2021-04-14,91699.46,825295.14
5123,26.0,6.0,9.0,2022-03-08,151592.03,1364328.27
5124,70.0,20.0,11.0,2021-05-07,227524.55,2502770.05
5125,100.0,20.0,13.0,2022-08-13,214339.16,2786409.08
5126,19.0,17.0,3.0,2023-10-10,154097.29,462291.87
5127,95.0,6.0,7.0,2021-02-15,181296.09,1269072.63
5128,62.0,7.0,12.0,2023-10-14,137017.8,1644213.6
5129,98.0,2.0,15.0,2021-07-11,156229.44,2343441.6
5130,61.0,16.0,5.0,2021-02-21,106847.59,534237.95
5131,78.0,19.0,8.0,2021-10-15,91416.4,731331.2
5132,34.0,20.0,8.0,2021-03-24,131297.78,1050382.24
5133,56.0,10.0,19.0,2021-02-03,90838.8,1725937.2
5134,76.0,6.0,1.0,2024-01-20,175358.07,175358.07
5135,21.0,6.0,15.0,2023-02-09,131297.78,1969466.7
5136,85.0,1.0,5.0,2021-11-06,144859.04,724295.2
5137,50.0,4.0,7.0,2022-10-16,118586.74,830107.18
5138,90.0,6.0,8.0,2023-06-04,192918.79,1543350.32
5139,15.0,17.0,17.0,2023-03-25,153774.27,2614162.59
5140,67.0,10.0,9.0,2023-10-03,97847.11,880623.99
5141,67.0,10.0,15.0,2024-03-10,131297.78,1969466.7
5142,67.0,13.0,12.0,2023-07-03,209557.35,2514688.2
5143,33.0,12.0,9.0,2021-03-04,77465.97,697193.73
5144,5.0,2.0,6.0,2021-08-19,172531.95,1035191.7
5145,17.0,7.0,14.0,2023-09-29,149544.68,2093625.52
5146,66.0,17.0,16.0,2022-08-12,163204.38,2611270.08
5147,67.0,12.0,15.0,2021-11-06,85201.16,1278017.4
5148,84.0,5.0,20.0,2021-06-24,90119.07,1802381.4
5149,90.0,13.0,14.0,2020-12-01,200998.0,2813972.0
5150,36.0,17.0,20.0,2021-03-27,160745.13,3214902.6
5151,4.0,7.0,10.0,2020-12-28,160605.55,1606055.5
5152,91.0,18.0,21.0,2023-01-03,124610.71,2616824.91
5153,12.0,6.0,14.0,2022-03-21,150349.55,2104893.7
5154,77.0,13.0,5.0,2021-12-20,183206.97,916034.85
5155,16.0,19.0,15.0,2021-07-14,97163.76,1457456.4
5156,67.0,5.0,14.0,2021-09-28,88169.38,1234371.32
5157,13.0,1.0,10.0,2023-09-22,127031.51,1270315.1
5158,6.0,12.0,3.0,2024-07-25,75996.79,227990.37
5159,36.0,6.0,8.0,2021-03-20,134361.92,1074895.36
5160,31.0,1.0,1.0,2022-05-25,139224.78,139224.78
5161,39.0,19.0,9.0,2024-10-09,101190.93,910718.37
5162,80.0,3.0,3.0,2022-02-17,104613.27,313839.81
5163,67.0,5.0,12.0,2023-01-11,86331.45,1035977.4
5164,93.0,14.0,21.0,2024-03-20,137359.39,2884547.19
5165,48.0,18.0,17.0,2021-05-19,132926.85,2259756.45
5166,66.0,9.0,19.0,2022-04-30,117890.5,2239919.5
5167,67.0,13.0,18.0,2022-07-22,179730.08,3235141.44
5168,20.0,16.0,7.0,2023-02-07,104894.07,734258.49
5169,27.0,8.0,1.0,2023-08-05,152106.24,152106.24
5170,39.0,9.0,13.0,2020-08-11,116313.54,1512076.02
5171,75.0,19.0,13.0,2022-08-11,96610.91,1255941.83
5172,60.0,6.0,1.0,2022-12-30,98325.97,98325.97
5173,67.0,17.0,4.0,2024-07-26,168761.12,675044.48
5174,74.0,19.0,17.0,2021-06-09,96776.51,1645200.67
5175,67.0,5.0,3.0,2023-05-11,80713.17,242139.51
5176,67.0,13.0,3.0,2023-11-28,131297.78,393893.34
5177,83.0,12.0,14.0,2022-04-01,87977.01,1231678.14
5178,6.0,6.0,4.0,2021-10-22,184106.42,736425.68
5179,70.0,2.0,16.0,2024-03-10,157711.72,2523387.52
5180,49.0,8.0,9.0,2023-10-17,146527.76,1318749.84
5181,23.0,6.0,3.0,2021-01-05,183555.64,550666.92
5182,28.0,8.0,16.0,2023-10-21,145437.07,2326993.12
5183,67.0,14.0,15.0,2022-04-23,120086.74,1801301.1
5184,6.0,6.0,1.0,2024-10-22,169936.43,169936.43
5185,53.0,16.0,17.0,2021-02-20,95791.01,1628447.17
5186,97.0,5.0,18.0,2022-10-18,88263.09,1588735.62
5187,68.0,2.0,12.0,2021-12-09,169307.85,2031694.2
5188,32.0,14.0,11.0,2023-12-16,139566.93,1535236.23
5189,92.0,9.0,8.0,2022-11-06,116995.62,935964.96
5190,24.0,19.0,8.0,2023-03-05,91959.41,735675.28
5191,27.0,2.0,10.0,2022-10-01,184642.22,1846422.2
5192,77.0,14.0,6.0,2024-05-07,140922.52,845535.12
5193,71.0,9.0,8.0,2021-06-25,107238.5,857908.0
5194,85.0,12.0,8.0,2021-11-07,91969.42,735755.36
5195,2.0,20.0,3.0,2024-10-04,231038.25,693114.75
5196,67.0,11.0,8.0,2021-10-09,148408.13,1187265.04
5197,23.0,6.0,13.0,2024-09-28,131297.78,1706871.14
5198,34.0,9.0,16.0,2024-05-28,108721.88,1739550.08
5199,20.0,3.0,5.0,2024-01-29,108817.14,544085.7
5200,76.0,6.0,15.0,2022-08-10,93240.79,1398611.85
5201,83.0,5.0,18.0,2022-06-01,131297.78,2363360.04
5202,12.0,17.0,13.0,2024-07-15,181470.27,2359113.51
5203,55.0,3.0,9.0,2022-09-18,96622.59,869603.31
5204,5.0,2.0,4.0,2023-08-23,156505.87,626023.48
5205,3.0,19.0,18.0,2021-01-09,99929.35,1798728.3
5206,63.0,18.0,17.0,2022-07-24,130719.77,2222236.09
5207,78.0,3.0,1.0,2022-08-30,99151.35,99151.35
5208,42.0,20.0,19.0,2022-12-31,245097.64,4656855.16
5209,50.0,13.0,18.0,2021-02-16,198881.36,3579864.48
5210,67.0,16.0,11.0,2022-01-25,99434.97,1093784.67
5211,30.0,1.0,10.0,2021-05-09,128825.07,1288250.7
5212,46.0,14.0,19.0,2023-11-17,118417.87,2249939.53
5213,34.0,5.0,16.0,2022-06-03,76479.76,1223676.16
5214,26.0,17.0,18.0,2022-09-21,182833.71,3291006.78
5215,22.0,17.0,14.0,2024-02-29,162462.64,2274476.96
5216,32.0,9.0,17.0,2021-11-27,119812.23,2036807.91
5217,51.0,7.0,16.0,2024-10-28,150013.0,2400208.0
5218,71.0,8.0,17.0,2021-07-29,131297.78,2232062.26
5219,76.0,2.0,8.0,2024-04-11,131297.78,1050382.24
5220,49.0,5.0,10.0,2024-02-18,89132.13,891321.3
5221,54.0,1.0,6.0,2023-04-14,141198.0,847188.0
5222,37.0,7.0,10.0,2023-08-18,162754.76,1627547.6
5223,67.0,3.0,8.0,2024-01-24,99264.61,794116.88
5224,64.0,17.0,8.0,2021-12-15,159037.93,1272303.44
5225,81.0,8.0,8.0,2023-08-17,162521.0,1300168.0
5226,100.0,19.0,4.0,2023-01-06,96403.74,385614.96
5227,92.0,10.0,12.0,2024-04-17,96366.44,1156397.28
5228,26.0,16.0,9.0,2023-04-12,99118.78,892069.02
5229,98.0,11.0,15.0,2022-01-07,165864.87,2487973.05
5230,10.0,20.0,2.0,2021-04-30,216169.13,432338.26
5231,11.0,8.0,12.0,2024-02-14,158965.88,1907590.56
5232,55.0,2.0,16.0,2021-09-27,174657.04,2794512.64
5233,67.0,11.0,15.0,2024-03-23,131297.78,1969466.7
5234,84.0,15.0,10.0,2022-11-05,131297.78,1312977.8
5235,23.0,14.0,14.0,2022-05-15,124830.43,1747626.02
5236,13.0,6.0,20.0,2024-06-14,131297.78,2625955.6
5237,52.0,6.0,7.0,2023-03-24,143999.26,1007994.82
5238,73.0,16.0,3.0,2021-05-13,131297.78,393893.34
5239,78.0,12.0,17.0,2021-05-29,81791.05,1390447.85
5240,79.0,6.0,6.0,2023-04-14,93829.32,562975.92
5241,52.0,17.0,8.0,2023-02-08,182820.98,1462567.84
5242,49.0,14.0,5.0,2024-02-26,116679.86,583399.3
5243,61.0,2.0,4.0,2021-10-27,170545.47,682181.88
5244,64.0,6.0,2.0,2024-04-28,182254.88,364509.76
5245,23.0,13.0,19.0,2024-09-03,131297.78,2494657.82
5246,67.0,9.0,21.0,2021-10-29,117813.58,2474085.18
5247,43.0,11.0,13.0,2023-06-16,167612.73,2178965.49
5248,7.0,2.0,3.0,2021-02-28,131297.78,393893.34
5249,56.0,19.0,6.0,2021-02-03,97335.5,584013.0
5250,97.0,17.0,12.0,2021-07-12,131297.78,1575573.36
5251,25.0,2.0,2.0,2021-03-06,162350.81,324701.62
5252,51.0,12.0,1.0,2023-02-06,88539.12,88539.12
5253,15.0,20.0,4.0,2021-07-14,222889.18,891556.72
5254,47.0,7.0,6.0,2022-08-31,137993.43,827960.58
5255,62.0,14.0,14.0,2023-08-19,116211.04,1626954.56
5256,46.0,18.0,1.0,2022-11-01,147687.46,147687.46
5257,63.0,3.0,11.0,2022-06-01,108931.54,1198246.94
5258,70.0,15.0,8.0,2022-04-07,100363.43,802907.44
5259,68.0,1.0,4.0,2022-01-06,129630.32,518521.28
5260,69.0,9.0,13.0,2024-10-07,111027.76,1443360.88
5261,71.0,2.0,8.0,2021-06-21,172077.78,1376622.24
5262,33.0,6.0,0.0,2023-03-21,122819.03,0.0
5263,67.0,6.0,12.0,2022-06-26,113219.29,1358631.48
5264,62.0,13.0,3.0,2024-01-13,131297.78,393893.34
5265,23.0,20.0,17.0,2021-08-01,232199.21,3947386.57
5266,62.0,5.0,14.0,2022-12-18,85398.49,1195578.86
5267,8.0,11.0,19.0,2024-06-13,150284.01,2855396.19
5268,43.0,2.0,5.0,2022-06-02,168370.0,841850.0
5269,89.0,9.0,2.0,2022-06-27,106335.98,212671.96
5270,46.0,18.0,4.0,2022-10-02,131297.78,525191.12
